#1.2																																	
22283	32																																
NAME	Description	GM10832_0GY	GM10835_0GY	GM7057_0GY	GM13113_0GY	GM10860_0GY	GM03187_0GY	GM08390_0GY	GM09585_0GY	GM09583_0GY	GM00736_0GY	GM03189_0GY	GM09586_0GY	GM08436_0GY	GM13819_0GY	GM00718_0GY	NML37_0GY	NML47_0GY	NML50_0GY	GM10833_0GY	GM6990_0GY	GM10834_0GY	GM10861_0GY	BR51_0GY	BR258_0GY	GM03188_0GY	GM08388_0GY	GM09579_0GY	GM01526_0GY	GM015785_0GY	GM015786_0GY	GM01525_0GY	GM00719_0GY
216127_at	na	9.309656	2.8921647	3.4718952	3.4939635	3.1213608	6.5775	2.5542226	1.8785831	1.87979	3.92649	3.5036511	6.268257	3.2021203	4.722634	3.940978	1.7783858	1.2440726	3.1485317	2.1489692	5.918651	5.9921618	3.0105042	3.694492	5.853239	2.1108036	2.1829085	4.119658	1.6181207	5.0643067	10.761105	4.833935	6.1346407
213288_at	na	58.918648	69.164055	46.23548	115.18433	113.78778	86.88666	59.076694	63.941402	82.61677	120.01971	81.73361	92.07145	55.820747	50.768314	80.320885	59.08193	56.96075	13.853539	63.946346	48.476566	73.34406	142.01727	104.5324	54.232056	26.455406	53.433807	76.94458	69.44434	43.47513	53.80552	90.481346	88.8296
208166_at	na	27.67391	1.6526656	10.331005	7.803185	5.8170815	3.6070163	0.65915424	0.9740801	1.315853	13.088301	7.4452586	4.8296404	5.365715	29.516462	0.93832815	6.2243505	3.7322178	0.8995805	6.5049872	0.56368107	6.7112207	4.4503107	2.6803179	1.0750847	3.7994468	5.314908	1.5947064	6.2027955	4.4410076	7.8047566	20.823103	14.845831
208561_at	na	12.880484	7.1064625	12.7867365	2.2128434	14.329885	16.974194	18.703503	12.871773	0.939895	8.507395	18.558403	13.461339	9.606361	16.529219	32.65382	9.978721	0.6220363	1.4393288	10.164042	2.5365646	12.2240095	54.058186	22.74648	4.0614314	8.443214	10.629816	3.7209814	3.1013978	13.790498	17.265068	23.178099	2.2084706
213030_s_at	na	10.329893	27.103716	9.907603	22.244902	33.05805	29.174395	25.954197	11.132344	12.594592	37.43254	11.496355	28.977844	14.452814	16.17502	18.015902	15.610275	5.5094643	24.91838	14.636222	16.064909	34.874382	37.95853	17.02364	12.303748	11.53906	30.086176	5.7143645	39.239426	20.33514	24.123793	33.58965	9.447347
212595_s_at	na	386.92462	231.20792	205.51926	238.52124	270.28146	306.06592	237.5427	295.9812	231.12016	272.36752	263.4855	182.08772	164.43321	236.84009	244.52832	283.85013	290.40207	284.71722	297.31277	217.95667	231.65697	387.70062	297.5153	271.51862	171.96014	176.8156	207.31181	288.43	266.0709	291.8506	269.21298	208.82317
202567_at	na	628.9757	553.31244	275.12653	328.66553	387.1906	628.7878	504.4178	713.65283	447.85995	209.67456	477.59146	329.3404	588.6709	425.74545	251.47194	600.6004	567.9191	516.71906	495.77295	424.07602	387.8127	325.39624	633.85895	458.70282	784.65607	435.25302	441.46786	417.74478	515.079	427.25128	275.03848	290.90466
201246_s_at	na	48.3337	34.78861	23.371782	15.373439	7.803402	48.164276	51.00206	46.268806	51.506245	7.198565	36.35038	27.641985	15.231708	24.675762	3.7533126	37.049706	35.81152	24.91838	35.48703	35.605854	8.748556	19.241049	66.06621	41.80885	24.485323	35.68581	46.910942	41.53176	29.606718	54.51504	3.7184114	2.4538562
205804_s_at	na	89.65327	142.62505	45.896763	43.092216	4.9658012	81.794395	93.18793	109.9319	72.93585	23.166292	107.846756	73.677704	66.37909	59.38712	26.085522	76.47059	104.679825	79.792786	105.64796	72.62091	34.275166	35.602486	79.03316	56.38222	91.18672	63.39926	50.100357	76.32136	66.45929	67.759476	6.941035	11.533124
210146_x_at	na	11.09507	1.7352989	12.956098	2.9116364	3.830761	16.125484	6.1795707	1.6002744	1.4098425	11.77947	10.565698	7.2958403	9.692904	4.8406997	20.830885	1.7783858	3.2879062	0.7196644	1.3939259	1.78499	7.1905937	29.71237	6.809456	3.344708	12.242661	7.1181803	0.7973532	1.4832773	11.219387	5.9126945	24.665462	3.0673203
209258_s_at	na	54.58264	63.379723	20.069248	34.473774	33.62557	50.710403	38.06616	19.620758	20.301731	12.957417	19.051102	34.424034	34.617516	28.808065	30.589497	32.307343	63.803154	57.213318	47.045	9.864418	17.257425	42.016167	39.69768	37.030697	31.099174	17.747997	24.585056	36.542557	44.17634	22.23173	22.062574	31.163973
206559_x_at	na	6613.554	6153.7	7540.533	10281.337	12587.171	9385.881	7318.59	5656.483	8276.245	9089.824	4272.648	8515.89	5982.5127	9261.438	8435.57	9043.981	8178.9775	8334.344	5548.6963	8075.9517	9250.819	11379.837	7882.236	8963.221	7196.996	8276.451	9049.958	10107.726	6522.9834	10308.665	10285.622	10463.488
215762_at	na	14.920956	7.1890955	6.351028	11.646545	13.478603	7.956653	7.2506967	3.270126	10.432835	5.889735	9.908763	7.7068734	1.8174195	8.973004	3.940978	5.532756	10.30803	4.407944	6.2726665	6.952066	6.4715347	9.162404	11.083477	7.406139	3.0958455	8.636726	9.70113	5.9331093	12.154337	3.192855	12.890492	13.618902
204438_at	na	52.92476	13.386592	15.242467	30.281017	13.052963	7.001855	12.853508	15.794014	4.2295275	4.580905	15.383218	5.035157	10.385255	16.411152	37.72079	20.550236	5.154015	3.2384896	7.2600307	3.56998	15.339934	10.078645	20.283487	3.5836158	19.700834	19.076723	12.491865	10.113254	13.4788475	10.288088	10.783393	4.2942486
200833_s_at	na	245.11177	370.44498	191.9704	237.82245	227.00806	375.0236	280.88208	493.51074	293.90518	221.06139	365.63885	181.26566	275.1227	287.01807	129.86461	360.02432	426.09488	322.22974	617.9738	307.1122	228.54105	246.33778	329.5342	290.87015	250.76347	372.1385	254.35565	310.27463	396.10672	267.7268	219.75812	213.48549
205833_s_at	na	4.0809455	13.965024	9.653563	5.706807	7.3777614	7.744476	16.231674	13.358813	2.9136744	39.2649	17.299276	11.919965	12.635394	7.083951	16.139244	16.697065	2.8435946	4.048112	7.4342713	11.461514	8.508869	10.733102	5.3606358	26.160395	5.347369	26.384722	9.169561	6.8770127	13.634672	5.0849175	23.797834	6.1346407
214666_x_at	na	50.629227	13.717125	18.1216	16.421629	32.63241	34.58492	27.766872	19.829489	16.260181	42.66786	22.39052	28.977844	17.049128	17.59181	15.200916	37.3461	29.146843	7.016728	27.471954	11.179673	20.972567	22.644226	29.700819	24.965857	12.946262	17.937815	22.591673	36.003185	20.568876	3.6658704	25.409145	34.599373
220602_s_at	na	34.05039	12.394992	31.077698	13.742923	4.682041	37.237137	26.118986	20.177374	22.745459	18.454504	15.16424	15.20823	28.213276	3.5419755	4.3163095	33.78933	19.016539	4.4979024	18.643757	29.6872	3.9548266	10.9948845	6.302369	20.546064	8.021054	21.259632	16.744417	18.473543	19.244368	3.4293628	12.394705	3.4353986
200057_s_at	na	1723.1791	975.4859	1146.9956	1076.8395	982.2355	1231.2655	1380.1041	1261.6426	1086.5186	811.2128	1444.5443	1056.0471	942.72156	1131.8973	794.7639	1257.3187	1453.8766	1454.9814	1095.5095	1268.1884	1058.4554	888.2296	1242.8706	1194.1803	860.50433	1051.9722	1102.2079	1308.5203	1143.7543	1082.0231	873.9506	973.56744
213483_at	na	77.66549	52.224236	20.153929	52.525917	39.58453	55.060043	57.42881	28.457056	39.66357	58.504704	50.255497	67.306694	40.84867	38.253334	23.64587	53.746773	58.38255	48.127556	49.310127	29.217466	43.023724	34.686245	64.32763	43.83957	32.6471	52.579628	52.492416	55.555477	46.981186	43.04442	40.77858	34.1086
219264_s_at	na	28.439085	2.313732	3.7259364	2.329309	3.972641	7.744476	9.475342	1.8785831	2.1617584	6.675033	8.704383	2.4661996	2.1635947	3.660041	3.940978	1.877185	5.154015	4.947693	2.4974506	2.1607773	3.4754539	5.366551	2.0283487	5.4948773	14.494185	10.534907	4.518335	7.95576	3.0385842	12.534912	3.9663055	1.963085
220649_at	na	1.5303545	0.578433	1.5242467	8.152581	2.2700806	3.1826613	0.4943657	1.6698517	0.4699475	1.0470641	0.6569346	5.7544656	5.0195403	0.8264609	3.3779812	0.5927953	0.266587	0.6297063	6.040345	4.3215547	2.1571782	1.1780233	0.36220512	0.5972693	0.70360124	2.562545	4.9170113	0.40453017	0.4674745	2.8380933	1.2394705	0.7361569
218790_s_at	na	28.184029	4.4621973	5.5042243	18.634472	21.991405	2.6522179	5.5204163	17.60302	5.075433	24.867771	6.4598565	4.9323993	6.144609	3.069712	8.257288	22.62502	13.062762	9.535553	4.007537	5.167076	10.666047	8.377055	5.722841	6.2116003	3.940167	6.16909	5.1827955	6.607326	7.479592	5.6761866	9.419975	21.962013
201348_at	na	34.177914	43.54774	24.049225	54.272896	45.969135	42.223305	32.38095	32.70126	50.19039	75.650375	43.959873	32.060593	20.943598	46.163742	70.37461	26.774586	16.172945	46.598267	23.8129	38.33031	59.3224	33.639114	49.187454	48.97608	22.937399	39.29236	31.495451	36.947086	39.03412	34.175373	29.127556	53.984837
202928_s_at	na	2.1680021	2.5616317	15.157786	6.8714614	3.405121	22.702984	5.5204163	14.959087	12.030656	2.879426	6.678835	36.068165	5.2791715	4.2503705	5.6299686	38.432896	7.9976096	38.32213	8.247395	11.273621	10.785891	25.000275	7.6063075	6.689416	7.4581733	25.245813	8.903776	7.281543	27.191433	63.738846	2.478941	3.5580916
221256_s_at	na	25.888494	17.270355	20.32329	29.582224	16.883724	39.995445	28.261236	46.40796	25.941101	3.010309	33.996365	40.48678	18.174196	12.869177	3.00265	39.914883	8.353059	5.0376506	34.906227	32.317715	4.3143563	4.581202	5.070872	32.133087	37.150146	8.446907	20.864075	17.125109	37.553783	10.05158	18.83995	7.1161833
214244_s_at	na	22.4452	1.9005654	21.932217	48.799026	41.57085	45.0877	19.774628	16.489786	26.693016	31.281036	22.171541	37.19851	12.721937	52.067036	4.3163095	26.08299	24.614866	35.623386	27.239635	28.090105	31.15924	46.073807	24.195303	15.767909	5.065929	15.375271	31.096773	21.84463	31.398703	32.046803	22.434416	23.311634
221900_at	na	2.4230611	2.5616317	1.2702056	2.096378	2.5538406	6.471411	1.2359142	2.9222403	1.87979	4.842671	1.5875919	2.0551662	1.0385256	2.0071194	2.4396532	2.1735828	1.2440726	2.4288673	1.2196851	1.5031494	5.512789	6.0210085	4.129138	1.5529001	2.251524	11.104362	4.9170113	2.0226507	1.4803358	6.030948	1.8592057	1.963085
201790_s_at	na	210.80634	129.07318	359.2988	132.88707	184.7278	215.46617	235.56523	260.9143	169.0871	143.84042	255.16434	204.28352	98.83301	233.29813	133.99326	283.25735	306.75278	220.847	160.94035	253.84438	252.03032	128.92812	148.64897	246.19441	93.578964	110.47416	110.699196	178.93716	186.75606	245.49507	118.617325	165.758
210787_s_at	na	52.79723	5.28853	38.698933	19.333265	25.538406	55.060043	40.537987	17.32471	42.9532	23.689823	7.281025	56.106037	2.6828575	22.314444	63.243317	36.25931	6.3980875	5.487441	38.2168	47.443153	20.852722	12.565583	63.892982	38.10578	2.955125	12.053452	27.110006	30.744291	7.479592	15.609513	3.9663055	17.667765
203875_at	na	9.309656	3.9663975	4.1493382	5.2409453	21.991405	1.9095967	3.0485883	1.0436573	1.87979	10.077991	15.985409	16.338572	2.7694013	13.695639	2.6273189	29.936161	1.6883843	3.0585737	11.267567	1.0334152	23.609118	11.911126	8.982687	11.706478	18.293633	11.294179	8.903776	2.5620244	2.5711095	2.9563472	22.186522	15.459294
211567_at	na	8.161891	2.8921647	0.76212335	10.24896	23.693968	4.561815	0.9887314	8.55799	0.8459055	14.78978	15.05475	1.8496495	1.644332	7.2020164	18.391232	5.137559	0.79976094	4.7677765	6.156506	4.791289	15.459777	5.890117	11.3008	10.273032	1.6886431	8.351998	1.8604907	1.0787472	10.596088	2.1285698	1.7352587	18.281229
212874_at	na	7.7793016	2.7268982	3.9799774	1.6305163	2.1282005	4.561815	3.1309826	4.035475	2.255748	9.16181	2.682483	1.8496495	2.942489	1.6529218	2.6273189	1.4819882	1.9549713	3.508364	1.1616049	1.691043	1.557962	7.9843807	2.6078768	2.3890772	2.251524	1.328727	1.9933829	2.4271808	2.0257227	2.3650777	1.4873646	1.963085
210236_at	na	7.141654	27.68215	19.730526	20.148521	16.458084	22.809072	9.228159	27.62213	6.5792646	14.658896	30.383224	16.749603	23.366823	16.056955	34.155148	9.484725	0.79976094	2.4288673	12.835734	9.676524	18.695545	2.6178298	15.357497	9.436855	4.3623276	14.521089	13.95368	5.798266	20.880526	22.704746	16.484957	14.355059
220165_at	na	70.90642	63.95816	43.44103	60.91143	93.64082	56.227016	57.675995	44.598953	38.441708	75.51949	70.56572	50.351574	47.945263	75.32601	76.94291	45.94163	47.630207	69.71748	34.731987	41.5245	56.20648	78.14222	64.54495	72.38904	67.96788	36.6349	45.050453	56.903908	66.848854	62.438053	79.20216	48.709045
218502_s_at	na	2.6781201	25.120518	13.040777	17.12042	20.146965	22.596895	15.902095	15.237396	5.8273487	24.475122	37.718994	28.669569	14.193182	5.312963	27.399183	17.487461	16.79498	13.313791	22.070492	14.56176	9.827145	15.052522	29.700819	23.293503	10.554019	7.9723616	12.358974	5.663422	15.426658	21.167446	39.787	24.538563
211890_x_at	na	2.1680021	1.6526656	1.3548859	2.6787052	5.1076813	3.3948388	17.385193	2.6439316	3.1016533	2.61766	2.3540156	1.644133	2.1635947	1.7709877	2.064322	2.8651772	2.3104205	2.3389091	3.5428948	2.0668304	2.5167077	5.759226	2.3905537	2.9863465	1.4072025	2.4676359	3.3223047	5.9331093	2.7269344	8.514279	3.222623	1.5950065
212655_at	na	8.6720085	3.3879645	3.8106167	4.425687	13.762363	7.956653	16.231674	2.6439316	2.1617584	8.245629	6.788324	20.962696	13.154656	2.5974486	16.70224	11.361909	7.642161	2.069035	4.1236973	0.6576279	6.4715347	6.5445747	6.8818974	1.0750847	7.880334	12.812725	7.574855	1.8878074	14.257971	5.4396787	4.2141995	7.729647
206532_at	na	29.586853	1.7352989	5.250183	25.622398	20.572605	31.402258	14.583788	11.619385	1.5978215	7.0676823	12.536501	16.44133	11.077605	1.534856	38.65912	18.179054	1.1552103	2.069035	19.1084	1.2213088	6.831064	8.900621	15.067733	9.078493	12.946262	15.1854515	43.18996	1.4832773	13.323023	2.2468238	21.442839	6.7481046
213661_at	na	14.7934265	8.511228	4.4033794	8.385512	8.512802	5.410524	5.273234	7.305601	10.244855	10.86329	9.744529	8.939973	6.83696	8.736873	8.632619	6.2243505	5.0651526	9.805427	5.8080244	9.488631	11.385107	12.434691	7.823631	10.750847	4.0808873	4.9352717	7.8406396	8.76482	8.024979	8.750788	10.411551	8.465804
217554_at	na	18.236725	41.977707	15.496508	73.722626	65.40669	36.70669	22.493637	30.683523	14.944329	56.14881	40.127754	21.373728	31.93466	32.35004	32.841484	35.765316	34.123135	34.993683	44.199066	29.40536	68.790016	79.320244	55.852028	36.19452	27.72189	29.421812	32.82437	38.834892	33.424427	30.74601	52.55355	53.248684
202874_s_at	na	69.63113	88.83078	45.38868	64.52186	77.040855	109.695724	97.63722	64.70675	50.37837	93.45046	75.3285	83.13148	60.84029	83.47255	71.87594	87.4373	69.49034	62.700756	59.88073	34.38454	65.55425	83.77055	104.5324	82.781525	69.09364	70.99199	96.47973	81.445404	120.5305	80.17614	87.010826	79.87302
213654_at	na	27.546381	158.1601	112.70958	107.73054	98.0391	114.15145	127.875916	176.5868	62.221043	49.34289	133.74094	105.53278	127.565544	73.90922	107.157074	180.40736	172.12633	100.12331	72.309906	115.46066	74.422646	109.032616	149.59071	125.068184	149.4449	94.529434	112.2939	114.21234	117.3361	117.30785	118.49338	102.93927
221577_x_at	na	26.271086	38.341843	41.06998	8.036116	5.5333214	30.977903	36.0063	21.777647	3.75958	16.753025	20.310226	21.682005	45.69512	6.729753	14.637919	67.57866	15.817494	2.6087835	20.676565	1.2213088	4.3143563	9.947753	40.711857	23.532412	37.290867	56.470898	33.88751	20.496195	4.2072706	29.918232	2.6028879	33.98591
220884_at	na	2.9331794	0.33053312	3.5565755	4.192756	10.499123	2.2278628	0.7415485	0.41746292	6.955223	17.538322	9.63504	2.0551662	0.5192628	1.1806585	28.337511	8.793129	0.8886233	2.1589932	0.69696295	0.6576279	9.707302	20.419073	5.070872	0.9556309	0.98504174	7.0232716	0.66446096	1.0787472	5.6096935	1.0642849	2.3549938	2.2084706
215939_at	na	19.12943	2.974798	1.2702056	21.77904	11.492284	8.699274	20.351387	5.9836354	0.751916	15.70596	11.386866	1.335858	2.2501385	17.001482	3.565647	2.766378	0.71089864	3.2384896	1.5100863	2.8184052	22.410685	5.6283345	12.387415	1.672354	4.6437683	4.2709084	11.162944	1.3484339	0.934949	7.6865025	15.865222	3.92617
212734_x_at	na	6965.9185	4737.366	5511.2524	8503.259	8285.937	4920.607	6156.171	4621.106	5925.286	5158.885	3714.6912	4918.321	5462.385	8198.374	6515.7505	5710.6934	5228.4814	5460.8135	4256.12	5991.8354	5901.68	7073.7686	4663.101	6535.0815	5337.9414	5134.1064	4839.4023	4461.024	4893.757	6682.1724	7030.7725	8146.0664
206036_s_at	na	200.98656	118.6614	72.99448	237.00719	252.9721	151.70685	170.30898	201.63458	124.53609	213.60106	154.65335	90.63283	129.98877	187.3705	159.51578	210.44232	393.83786	178.11693	92.63799	83.4248	170.89645	103.404274	159.4427	181.09206	95.97121	84.84871	168.90598	141.31587	191.11916	140.0126	116.88207	199.13043
217019_at	na	13.7731905	42.30824	19.899887	20.963781	5.3914413	6.047056	14.913364	10.297419	3.9475586	3.92649	19.598547	6.473774	26.309313	3.069712	4.5039754	48.411613	48.607697	32.20498	11.90645	33.82086	9.467615	6.2827916	73.88985	20.068247	36.868706	19.076723	18.870691	29.935232	64.19983	21.403954	8.428399	9.079268
203237_s_at	na	11.860248	11.816559	6.605069	20.032059	10.0734825	16.019396	8.404216	5.705326	5.169422	9.292693	10.291974	8.015148	7.183135	7.4381485	14.825585	11.855906	5.687189	11.334714	5.052981	13.152557	13.542286	13.874498	15.937025	11.109209	12.101942	9.20618	10.365591	15.372146	9.271577	9.105549	15.989169	5.3984838
204282_s_at	na	52.79723	51.067368	61.054546	51.827126	91.93827	74.79254	73.00133	76.60445	59.213383	79.96951	85.18252	65.66256	68.19651	57.261936	51.420383	52.75878	70.11238	92.11704	63.48171	62.192802	37.39109	53.14194	44.55123	79.07845	61.07259	62.54508	39.203197	73.219955	85.70366	58.535675	44.373043	66.131424
216326_s_at	na	202.77196	173.52989	156.574	104.585976	119.74675	266.49484	217.02652	240.94566	130.26945	142.92424	119.01464	141.60095	158.63478	135.77573	94.77114	178.82657	248.19247	233.17126	167.67767	194.7518	107.85891	164.13792	173.42381	204.2661	124.3967	145.3058	145.51695	190.12917	206.23418	187.1959	100.149216	132.14015
52651_at	na	8.799539	49.82787	16.936075	14.0923195	13.336722	10.184517	26.613352	30.474792	21.899551	30.10309	43.6314	35.86265	29.597979	18.654404	31.340162	21.24183	36.078106	33.014603	30.550207	10.99178	9.227929	10.602211	33.612637	21.740602	27.299728	32.174175	11.162944	31.82304	31.242876	12.77142	12.270758	35.212837
213266_at	na	122.30083	87.508644	75.36553	66.50177	82.99982	81.37004	88.16188	52.182865	47.182728	90.70193	98.81391	31.03301	75.98545	55.254814	55.549026	81.509346	77.57681	84.20073	64.52715	81.6398	14.021658	87.828186	112.500916	91.74057	50.096405	61.121445	81.86159	100.997696	124.81568	81.94994	59.12274	79.504944
207082_at	na	4.463534	29.913248	23.371782	19.216799	5.3914413	8.381008	7.003514	14.959087	33.084305	10.732406	5.255477	6.0627403	5.71189	21.369919	9.946279	3.1615748	5.953776	11.694546	8.537796	29.40536	5.2731023	5.1047683	3.8393743	9.078493	15.901388	19.55127	4.119658	9.708723	9.271577	4.2571397	16.36101	10.91966
205560_at	na	26.271086	13.882391	19.899887	13.2770605	5.1076813	4.561815	14.666181	7.723064	1.691811	2.355894	12.372268	16.544088	23.193735	4.014239	16.139244	5.6315546	3.3767686	5.937231	4.936821	14.185973	11.9843235	6.8063574	18.40002	4.7781544	3.3772862	2.2778177	3.3223047	4.8543615	13.2451105	12.653166	15.4933815	4.048863
217463_s_at	na	36.47345	1.487399	0.9314841	2.6787052	2.1282005	8.699274	1.6478856	1.391543	1.127874	1.177947	1.0401464	0.7193082	1.5577883	2.5974486	2.064322	2.2723818	1.066348	3.0585737	2.2651296	1.5031494	10.306519	6.675466	2.1732306	2.7474387	0.98504174	0.85418165	1.1960297	2.1574943	1.869898	3.4293628	3.0986762	1.1042353
211803_at	na	10.457422	4.627464	16.004591	2.56224	31.071728	9.654073	11.699987	15.167818	4.135538	38.34872	14.945261	4.213091	3.634839	2.951646	1.8766563	29.639763	1.8661089	6.0271893	2.7297714	2.7244585	28.16316	66.62377	4.4913435	28.668926	28.56621	12.717815	25.116623	2.2923377	2.7269344	32.401566	30.614922	9.447347
209203_s_at	na	9.819775	28.921648	47.082287	50.080143	29.511045	50.498226	42.515446	51.139206	63.16094	36.778126	57.372288	50.96812	25.35733	48.406998	27.399183	55.327557	58.915726	22.039722	36.35823	51.48287	39.787952	36.649616	40.711857	49.095535	33.91358	36.729813	43.987312	62.971863	39.891155	29.79998	11.031287	43.67864
218189_s_at	na	206.59785	282.11002	160.21526	95.38521	130.52963	123.38117	157.86745	177.90877	123.22024	115.96234	150.38329	117.45275	164.26012	114.051605	59.114674	192.16446	168.39412	153.28851	158.21059	161.21278	120.92182	65.57664	124.38123	111.56991	181.24768	168.65341	182.1952	156.2835	176.3158	102.40787	106.59446	130.29976
206934_at	na	3.9534156	2.4789984	25.404112	10.016029	8.370922	4.9861693	4.449291	16.072323	11.466719	6.020618	16.313875	15.722022	13.414288	4.604568	15.576247	21.834625	19.371986	11.06484	16.669031	17.56806	5.632632	4.0576363	25.354359	5.0170617	3.2365656	5.6945443	19.668045	2.9665546	11.219387	4.966663	10.659447	24.661255
215461_at	na	9.947304	29.086916	12.448014	30.97981	23.693968	23.339516	11.0408325	17.255133	23.967321	46.463467	32.791985	9.556523	14.539356	5.431029	14.262588	53.153976	20.527199	10.794966	15.391265	7.797588	14.740718	11.256669	27.600029	16.245726	31.943497	7.1181803	19.40226	8.899663	9.6611395	9.815073	7.6847167	6.870797
208744_x_at	na	173.05757	122.37989	65.88133	106.79881	128.40143	142.79541	204.25542	63.0369	297.28876	130.35947	80.63872	197.80975	47.339455	155.72884	61.741997	190.58368	170.26022	152.20901	143.34204	118.466965	201.93585	213.61491	63.09613	90.18766	78.240456	73.934166	240.13618	217.36754	90.3784	68.23249	160.88327	122.815506
211899_s_at	na	61.724297	72.88255	162.16292	120.42528	125.56383	176.21335	138.1752	124.19521	150.10123	145.67279	102.59128	145.71129	100.73698	119.482635	107.157074	138.3189	91.083885	113.25719	102.80203	137.53816	112.17326	142.54083	122.642654	120.05113	54.03658	108.19634	135.94872	153.31693	94.35193	111.98643	124.56678	155.3291
207355_at	na	66.82548	15.204523	8.637398	8.967839	10.0734825	15.382863	7.5802736	7.305601	2.631706	3.664724	9.525551	9.659281	18.606915	8.264609	16.889906	7.7063384	3.6433554	11.424672	17.830635	8.455215	2.9960809	7.8534894	6.809456	8.720132	9.428256	7.2130895	8.5051	3.6407714	17.76403	10.997612	9.048135	14.355059
216469_at	na	21.169903	2.313732	8.891439	14.0923195	13.904243	14.852419	7.4978795	8.418836	15.320288	8.507395	9.854018	22.093037	5.798434	11.924651	3.565647	3.75437	1.7772466	3.7782378	2.4393702	10.897834	38.709362	19.895506	18.907108	5.4948773	12.242661	10.8196335	1.7275984	11.326844	10.674001	9.105549	12.022863	34.599373
214652_at	na	7.141654	9.089661	8.2986765	23.526022	13.762363	6.471411	3.213377	1.8785831	1.5978215	4.580905	3.7226293	23.22338	1.4712445	1.6529218	3.7533126	1.0867914	1.6883843	2.069035	0.87120366	1.3152558	2.1571782	3.7958534	12.02521	2.0307157	1.4072025	3.4167266	9.169561	2.6968677	1.7919855	2.1285698	2.6028879	2.2084706
219929_s_at	na	32.775093	22.806786	21.508814	35.405495	5.3914413	54.21133	31.474615	41.120094	7.8011284	13.480949	29.178843	27.025434	27.261295	25.02996	29.65117	52.067184	14.217973	3.7782378	31.711813	14.56176	26.605198	14.659846	40.20477	27.593842	28.003328	34.64181	47.442513	16.990267	40.04698	40.44283	31.978338	31.04128
213256_at	na	38.38639	35.03651	12.278654	86.76676	58.454575	72.35249	38.148552	36.59758	41.825325	73.818016	30.656946	30.621977	38.338898	49.469593	38.846786	39.02569	13.062762	39.581543	25.439146	23.956444	42.18482	106.93835	55.779587	27.474388	27.72189	31.794538	26.312653	24.541496	17.76403	51.91346	59.618526	64.04565
213726_x_at	na	922.42114	653.2987	693.78625	783.5795	973.72266	981.9571	925.6173	1029.6028	1051.7424	1171.272	1007.68286	1033.9541	808.92487	1072.7462	738.27655	1220.1703	874.9385	955.2645	984.8667	1077.8522	1510.6239	942.28784	1041.4846	1036.1428	672.22064	773.03436	1009.3162	1141.0448	646.82886	781.1851	894.03	1116.0138
202305_s_at	na	39.02404	73.21309	28.452604	58.11626	90.2357	46.78512	83.712585	86.55398	70.58611	76.04302	47.025566	67.10118	58.849777	19.953127	5.2546377	36.654507	10.30803	16.462322	66.7342	6.8581195	43.38325	70.02695	66.2111	60.3242	61.77619	54.952354	100.99806	33.171474	50.798893	61.61027	41.398315	80.85456
217464_at	na	8.799539	5.1232634	3.9799774	49.264885	17.025604	6.047056	6.0147824	2.2264688	2.5377164	30.626621	3.9416072	4.4186077	3.7213833	2.8335805	7.506625	20.155039	5.0651526	5.127609	2.0328085	2.9123518	5.8723187	17.40857	6.37481	3.344708	2.3922443	3.4167266	9.568237	3.2362413	4.9863944	21.876968	33.58965	27.97396
204532_x_at	na	66.31536	44.456703	51.400986	41.927563	66.82549	112.45403	28.178844	37.36293	48.59257	93.057816	56.660606	50.659847	32.19429	72.49243	75.44158	33.39413	55.094643	58.742607	38.623363	55.52258	83.41089	72.644775	77.29457	53.993145	53.895855	28.852358	80.13399	44.63316	78.53571	45.764256	51.066185	77.78725
219683_at	na	20.404726	12.973425	19.899887	23.060158	16.883724	18.353346	22.246454	15.098243	25.189184	24.606003	47.08031	62.579815	12.54885	25.974485	24.95953	59.575924	39.099426	39.851414	12.313012	10.897834	21.691626	38.089424	53.02683	57.81567	11.8205	18.127634	17.674662	57.712967	16.283693	33.820614	11.527076	28.832811
211060_x_at	na	231.84871	110.06753	131.84734	169.2243	149.9672	215.1479	140.64703	142.28528	164.6696	141.09187	159.14241	144.58095	129.81569	132.23375	112.59938	159.06673	217.62384	161.29478	111.39791	184.04185	147.64687	111.781334	174.00334	157.32072	135.79504	151.19016	131.0317	154.53052	176.47162	160.82529	102.38026	154.22485
214221_at	na	5.993888	21.071487	2.6250916	37.385406	30.362328	50.28605	27.849266	26.369741	30.922546	10.732406	46.040165	26.511644	41.54102	5.312963	24.208866	23.61301	51.895603	32.834686	26.19419	13.716239	10.905735	18.193916	19.341753	33.447083	15.901388	42.04472	21.79432	42.745354	35.91762	30.74601	31.11071	25.152027
215771_x_at	na	21.807552	24.376818	20.40797	80.01176	38.02385	43.178104	26.118986	39.380665	43.141182	38.086956	52.39053	26.81992	13.068113	59.150986	51.98338	40.804073	30.92409	56.403698	21.48969	11.743355	17.017738	59.686516	47.883514	33.08872	6.473131	41.19054	27.90736	29.665545	27.814732	50.13965	46.604088	41.96094
219313_at	na	25.633438	5.1232634	0.9314841	3.1445673	10.0734825	2.3339517	2.4718285	2.5047774	2.9136744	6.020618	2.6277385	13.461339	3.807927	2.8335805	21.206217	2.4699802	1.2440726	1.5292869	0.69696295	0.56368107	1.557962	5.1047683	3.404728	7.1672316	0.42216077	3.7963629	15.81417	1.4832773	1.7919855	2.6015856	2.3549938	18.403921
